	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3
AGO1	P1P2	0.349700709709324	-0.15510346824416713	5	5	P1P2	0.41898308191335143	0.1152774491613564	5	5	P1P2	0.8863229340058425	-0.018090566401455923	5	5	P1P2	0.19936956259739846	-0.18886020170766185	5	5	P1P2	0.44930499162120163	0.08340820970315498	5	5	P1P2	0.6650352430567434	-0.08177747264487238	5	5	P1P2	0.3268658876902404	-0.30802024961839064	5	5	P1P2	0.36925177255512	-0.7011483185634336	5	5	P1P2	0.2512605168484283	-0.5026141536087164	5	5	P1P2	0.7279242774516483	-0.12555434356657394	5	5	P1P2	0.39508472022826757	-0.5340305403613206	5	5	P1P2	0.4663132690236901	-0.404501961504733	5	5	P1P2	0.13392250840513564	-0.8103639111102924	5	5	P1P2	0.700506917658135	-0.18411225404324552	5	5	P1P2	0.1729402896059501	-0.497238082576769	5	5	P1P2	0.16283903368621067	-0.4906561095025439	5	5	P1P2	0.8118879720337103	-0.12006098582241258	5	5	P1P2	0.2915259649551366	-0.34232667037169734	5	5
AGO2	P1P2	0.1448820875945252	0.15270910780397953	5	5	P1P2	0.41662927051854537	-0.13835609526365292	5	5	P1P2	0.7194158347364559	-0.01538184545683488	5	5	P1P2	0.18594394395938008	0.12521299187159393	5	5	P1P2	0.2907770719683971	-0.2784206198459797	5	5	P1P2	0.896684641918783	-0.05656433323474413	5	5	P1P2	0.05986976256272304	-1.14547063245226	5	5	P1P2	0.680222214373619	-0.33279254200264163	5	5	P1P2	0.5075183832700378	-0.5363355815916342	5	5	P1P2	0.05227923184420744	-0.95220927105215	5	5	P1P2	0.19574350991941802	1.4652415181892995	5	5	P1P2	0.7272870476275357	0.15449293400678657	5	5	P1P2	0.18135297782732462	-0.8898636626276386	5	5	P1P2	0.7872050679052895	-0.22520145082456847	5	5	P1P2	0.25497723233171576	-0.34151527894264483	5	5	P1P2	0.17842751413916358	-0.41581063157127396	5	5	P1P2	0.7169660113174291	-0.022231271543840064	5	5	P1P2	0.5402818594541627	-0.15465386719374044	5	5
AGO3	P1P2	0.5666020486709511	0.0728890572156534	5	5	P1P2	0.15201431991375136	-0.19525804882661477	5	5	P1P2	0.5716046938235613	-0.06054714287408466	5	5	P1P2	0.3098884440206051	0.09563310387401698	5	5	P1P2	0.3926154747887076	-0.1480981283462046	5	5	P1P2	0.9872540902526998	0.011927893073126352	5	5	P1P2	0.3109403755392651	-0.5488029237124182	5	5	P1P2	0.5951909609158883	0.23002016386968713	5	5	P1P2	0.9721069275433706	-0.19333649193257277	5	5	P1P2	0.23155799626710227	-0.6707934415511806	5	5	P1P2	0.9147212959450415	0.19911916478411895	5	5	P1P2	0.43069048405663124	-0.21835032669673707	5	5	P1P2	0.43809335758773205	-0.3591845008090418	5	5	P1P2	0.7280127905107765	-0.23275252787343645	5	5	P1P2	0.5528170458007673	-0.2879893410493752	5	5	P1P2	0.5522690851251759	-0.1671766811143732	5	5	P1P2	0.3742864166858525	-0.23616483221332693	5	5	P1P2	0.3876452872454973	-0.18981904838959152	5	5
AGO4	P1P2	0.809347318752066	-0.0020653027834973505	5	5	P1P2	0.09507479577831893	-0.31103771243119877	5	5	P1P2	0.283359334927225	-0.08239995415635772	5	5	P1P2	0.24254255831121851	-0.06773517405569751	5	5	P1P2	0.023726445284014554	-0.3268824438475217	5	5	P1P2	0.03916460195288564	-0.24220462872686144	5	5	P1P2	0.8577846658841278	0.5798094651717977	5	5	P1P2	0.8805487785902251	-0.7129732467576296	4	4	P1P2	0.6677647668235847	0.07474617272715973	4	4	P1P2	0.5919105524444166	0.8164044315298589	5	5	P1P2	0.5449732588073917	0.18505010783404552	4	4	P1P2	0.0570823815849925	0.6578023313554323	4	4	P1P2	0.27247496400484683	0.28821843119293844	5	5	P1P2	0.117927490769054	-0.9248436925417917	5	5	P1P2	0.4864601604794798	-0.16051337316335504	5	5	P1P2	0.31420183146318315	0.2134684600794142	5	5	P1P2	0.29794387828089863	-0.2993043039133869	5	5	P1P2	0.832921609421559	-0.05990464455921188	5	5
AGRN	P1P2	0.2283183250619627	0.12479084853470389	5	5	P1P2	0.028092625855788617	-0.3771391297972085	5	5	P1P2	0.17658422663557727	-0.11062747062048962	5	5	P1P2	0.21621603972589332	0.06528654182048675	5	5	P1P2	0.0977001586894935	-0.37121252150084033	5	5	P1P2	0.2657314148775457	-0.15296298984017676	5	5	P1P2	0.23875924515668623	-0.9253176095097121	5	5	P1P2	0.08094874853082287	1.2656403739128377	5	5	P1P2	0.2924879330812241	-0.032696010813345756	5	5	P1P2	0.16746050864640538	-0.4575619363214712	5	5	P1P2	0.2554946483100231	0.5806214972255103	5	5	P1P2	0.6525863995353469	-0.03512021039255675	5	5	P1P2	0.5397400935454134	-0.3879646942033979	5	5	P1P2	0.7428298115502561	-0.10981415726233562	5	5	P1P2	0.7696133771463138	-0.2528267479224994	5	5	P1P2	0.5424516393313699	-0.21223547335741508	5	5	P1P2	0.8367592633731964	-0.31365312162787395	5	5	P1P2	0.48236494251827255	-0.1938799115485426	5	5
AHCTF1	P1P2	0.018731686817542115	-0.46741035380908874	5	5	P1P2	0.7188031074533985	0.07912405859186118	5	5	P1P2	0.10842479032156747	-0.10330920145936924	5	5	P1P2	0.026771519870588806	-0.48242144044528756	5	5	P1P2	0.8303653776484107	0.06012124428858188	5	5	P1P2	0.13013796462091856	-0.1480186252136291	5	5	P1P2	0.9885491582738568	-0.3414910878527852	5	5	P1P2	0.5132502850762646	0.44495864162857046	5	5	P1P2	0.5965106949300609	0.13262470256729997	5	5	P1P2	0.9470265313257964	0.2726198465189373	5	5	P1P2	0.36171596009887885	0.6838555217945727	5	5	P1P2	0.2754312096619411	0.3889349204983558	5	5	P1P2	0.06025240804219789	-1.1947564971977973	5	5	P1P2	0.3712108025416352	0.3499063897156975	5	5	P1P2	0.24353459884475603	-0.20729284765221093	5	5	P1P2	0.0332020489112497	-0.7303922527388574	5	5	P1P2	0.2432036023877352	0.26529225868016576	5	5	P1P2	0.4208717514665409	-0.1652364549372753	5	5
AHDC1	P1P2	0.5506268052724772	-0.09424000220343781	5	5	P1P2	0.861151024045566	-0.31251884965946647	5	5	P1P2	0.29604653370877254	-0.1458359363776656	5	5	P1P2	0.5677119311580443	-0.014852686459103023	5	5	P1P2	0.8753349138030966	-0.21322719045137395	5	5	P1P2	0.7796518917034495	-0.1396802514532049	5	5	P1P2	0.5931310504330515	0.11199985060471307	5	5	P1P2	0.008780547712040626	-2.137312150891772	5	5	P1P2	0.0310228618726708	-1.047714037130411	5	5	P1P2	0.7285442376199656	-0.17930111446114197	5	5	P1P2	0.010936423366647246	-2.1208071652276304	4	4	P1P2	0.01181282497795625	-1.2300560920436285	4	4	P1P2	0.9565528240683421	-0.12074204768444922	5	5	P1P2	0.009281232330795974	-1.2678596636252575	5	5	P1P2	0.01780393248600457	-0.55838485526009	5	5	P1P2	0.6244878724351335	-0.15980440598308251	5	5	P1P2	0.013650099642613678	-0.8254548494161389	5	5	P1P2	0.014450683157476406	-0.42200738027007806	5	5
AHR	P1P2	0.458688265840676	0.09110685038775708	5	5	P1P2	0.9813722628152283	0.0007406028122313169	5	5	P1P2	0.5177645141740695	0.03822495607852338	5	5	P1P2	0.5794280780683287	0.0014874810161964365	5	5	P1P2	0.7627341156534673	-0.06206569807703163	5	5	P1P2	0.9839863023409752	-0.001973124498897754	5	5	P1P2	0.5099204427270891	0.37473897635302117	5	5	P1P2	0.9035140071526062	-0.16460904644477256	5	5	P1P2	0.5840181362464562	0.16216469441305006	5	5	P1P2	0.7723612460993832	0.43760481282430935	5	5	P1P2	0.916043642611299	3.804315955500496e-05	5	5	P1P2	0.6935771126361767	0.12996457022688043	5	5	P1P2	0.23600156006409356	0.5747441459526687	5	5	P1P2	0.903818661107231	-0.07307255098151505	5	5	P1P2	0.26997700021780535	0.18949600055007296	5	5	P1P2	0.5451699591926199	0.21065858540573015	5	5	P1P2	0.9070640009937541	-0.03582530590268302	5	5	P1P2	0.5332601906631668	0.05620144090370204	5	5
AHRR	P1P2	0.797307073564298	0.05938827905449304	5	5	P1P2	0.33718237530121076	0.13601003581566118	5	5	P1P2	0.3935232781344471	0.09764510765839352	5	5	P1P2	0.485434597268551	0.08471339824613001	5	5	P1P2	0.8811492455836446	-0.03369417443425621	5	5	P1P2	0.707805263669014	0.06790948488718153	5	5	P1P2	0.29101539424901435	0.4895125743194457	5	5	P1P2	0.9603437785379675	-0.037223988316389706	5	5	P1P2	0.5218520606771826	0.12996957479069216	5	5	P1P2	0.659699546191995	0.10220807741098274	5	5	P1P2	0.414348521082497	0.9201348570916904	5	5	P1P2	0.34907172313173973	0.3544150347747516	5	5	P1P2	0.20989402497100051	0.5106865045061678	5	5	P1P2	0.5135312131011192	0.21731283479391872	5	5	P1P2	0.13307422616653963	0.34175454071738604	5	5	P1P2	0.38539884638548594	0.19016902613467246	5	5	P1P2	0.4059026462655736	0.21407928723608358	5	5	P1P2	0.1515462550437133	0.2327907843011141	5	5
AIMP1	P1P2	0.19034281093180427	0.13393819195475049	5	5	P1P2	0.654356543491837	-0.33028745138236665	5	5	P1P2	0.559964697921683	-0.04859790363452685	5	5	P1P2	0.23309918814668207	0.13978261905259642	5	5	P1P2	0.9519846987136582	-0.2985497870909174	5	5	P1P2	0.6256480596153966	-0.006548852671037599	5	5	P1P2	0.40818891916487265	0.013101361107835515	5	5	P1P2	0.8323976730411332	0.6712839338849657	5	5	P1P2	0.8975500849850301	0.5467630138464639	5	5	P1P2	0.6324406444567352	-0.1609336020717275	5	5	P1P2	0.5616264215312963	0.9342087133271727	5	5	P1P2	0.6417441306966616	0.5045375713034871	5	5	P1P2	0.15342511901776268	0.33382892815391013	5	5	P1P2	0.8112526218754372	0.014981024741960539	5	5	P1P2	0.2546354360612474	0.3718591875450638	5	5	P1P2	0.2922761531213547	0.1214208351202749	5	5	P1P2	0.8759806243618907	-0.1793582109406604	5	5	P1P2	0.5923887473929905	0.15726653077995809	5	5
AKNA	P1	0.1744950330945807	-0.242058200526713	5	5	P2	0.22391957814379349	0.10392495917118988	5	5	P2	0.3197484357930064	0.040490778774240614	5	5	P1	0.28483253327324987	-0.14276127019775578	5	5	P1	0.03313441867696733	0.24554496033746828	5	5	P2	0.2646772409258522	0.02448787386219327	5	5	P1	0.07399920389948758	0.5303844932044279	5	5	P2	0.5006231593444019	0.5035933508965619	5	5	P2	0.25024221836109006	0.4844115492781446	5	5	P1	0.14012495840942216	0.5512481101402013	5	5	P1	0.2069103923758242	-1.2237810877406572	5	5	P2	0.3422116953671278	0.6705443413500315	5	5	P2	0.1731986918042906	0.5945841031144514	5	5	P2	0.17242435008245582	0.42603480366806695	5	5	P2	0.08292954723868659	0.4642157966346177	5	5	P2	0.1816206838997989	0.45176421837204334	5	5	P2	0.20634208635648799	0.27660985158907775	5	5	P2	0.09853236264461544	0.3327952123687489	5	5
AKTIP	P1P2	0.5766282482631124	-0.10166162899874781	5	5	P1P2	0.9402456924542066	0.07868293675135797	5	5	P1P2	0.3707727128215704	0.027657806417044305	5	5	P1P2	0.6273900789907756	-0.031309825222656046	5	5	P1P2	0.9735314564344718	-0.00823777335629682	5	5	P1P2	0.5974962663557242	0.014465753203280668	5	5	P1P2	0.6463391808648293	0.14817422612240713	5	5	P1P2	0.6008975376011909	0.32221247373467576	5	5	P1P2	0.44150083860068157	0.2137022305136762	5	5	P1P2	0.9950609837567349	-0.1243740674964497	5	5	P1P2	0.45853355015322295	0.031992423138503444	5	5	P1P2	0.6483610719490137	-0.0355777318236048	5	5	P1P2	0.9174592550774612	-0.0492767735104507	5	5	P1P2	0.438577449901962	0.11548378010167866	5	5	P1P2	0.7017214120065182	0.07782974342469284	5	5	P1P2	0.8042720615377971	-0.06419097868919173	5	5	P1P2	0.9807187830878628	-0.16161566297961913	5	5	P1P2	0.8979811324367571	-0.12586308482335143	5	5
ALKBH8	P1P2	0.676381369019533	0.09282618504135766	5	5	P1P2	0.7415913264808626	0.03376679428978355	5	5	P1P2	0.9148590477541314	0.06653060656641258	5	5	P1P2	0.15916801225032717	0.12303865201927251	5	5	P1P2	0.9767981917693441	-0.17350975293074677	5	5	P1P2	0.5241481511486343	0.0302003913360063	5	5	P1P2	0.26911471079660576	0.7411931643593572	5	5	P1P2	0.3226134275863656	0.9582242653954512	5	5	P1P2	0.1380835066424923	0.9191603729714609	5	5	P1P2	0.43129473561937515	0.3769310336312646	5	5	P1P2	0.15282903883155727	0.6605185436238258	5	5	P1P2	0.14512152312492563	0.45156013952248597	5	5	P1P2	0.10486789645677376	1.103648389337853	5	5	P1P2	0.4110120491109778	0.34206661698939606	5	5	P1P2	0.02705406142293759	0.5208080460137121	5	5	P1P2	0.07727760259279853	0.6184394802612306	5	5	P1P2	0.6437481138698975	0.3209965562367569	5	5	P1P2	0.06415694396462837	0.3632738890551168	5	5
ALYREF	P1P2	0.9402456924542066	0.06843545331767714	5	5	P1P2	0.031095584222656684	-0.3629272656482487	5	5	P1P2	0.06951763906865337	-0.14542645926337533	5	5	P1P2	0.7237099555842941	0.04598081197457759	5	5	P1P2	0.04066912314122747	-0.20602499273598104	5	5	P1P2	0.1499166703084317	-0.13103202887775384	5	5	P1P2	0.632268400133879	-0.2782931333986142	5	5	P1P2	0.7210201779316772	-0.5197401240937484	5	5	P1P2	0.56384277344708	-0.3990166287461812	5	5	P1P2	0.6068254600782228	-0.3050028963010009	5	5	P1P2	0.2332199159381828	-0.9664104524434651	5	5	P1P2	0.15436331921310495	-0.573362156214067	5	5	P1P2	0.7372619161902516	-0.10969438855780139	5	5	P1P2	0.03673751458085081	-0.6881990123798035	5	5	P1P2	0.10208960601224647	-0.3777671553869748	5	5	P1P2	0.6805802844913754	-0.20429030319796193	5	5	P1P2	0.018526479314996434	-0.49315705132144744	5	5	P1P2	0.04736895386430854	-0.3166604238510065	5	5
ANKAR	P1P2	0.5895599188680364	0.07789369737802994	5	5	P1P2	0.11525608553116437	-0.29346552976242457	5	5	P1P2	0.4571994330090968	-0.1029359250304294	5	5	P1P2	0.24419754099727653	0.170011599295297	5	5	P1P2	0.4972989449962988	-0.13154960935897808	5	5	P1P2	0.7583661029590352	0.009056048874960856	5	5	P1P2	0.9069660505791001	-0.2720614902065379	5	5	P1P2	0.26351030719078095	-0.914925608839947	5	5	P1P2	0.18435314960136862	-0.7670268422675072	5	5	P1P2	0.648976544588354	-0.5343424214565201	5	5	P1P2	0.23551491280121384	-0.8590527834427458	5	5	P1P2	0.12603795106073926	-0.7312013206031933	5	5	P1P2	0.7029366687367793	-0.10622082011097467	5	5	P1P2	0.0774149748772925	-0.9527492208825117	5	5	P1P2	0.17062762725856584	-0.49726097657180174	5	5	P1P2	0.8438049978298094	0.009815073434560265	5	5	P1P2	0.11356403981275567	-0.5081884954835679	5	5	P1P2	0.21713025872164304	-0.23935158801475132	5	5
ANKEF1	P1P2	0.7347916954562728	0.06747709653309358	5	5	P1P2	0.19062026322892356	0.1427863119353707	5	5	P1P2	0.22298492613209686	0.11347736020570615	5	5	P1P2	0.8030045263267082	0.06011238296448102	5	5	P1P2	0.32576186724817935	0.1486659981827501	5	5	P1P2	0.3773777414888746	0.07527225658876942	5	5	P1P2	0.16814107509974652	0.19253013020825585	5	5	P1P2	0.3794158381996693	0.672393734703321	5	5	P1P2	0.16032362748870743	0.5760255272432379	5	5	P1P2	0.3585090399576787	0.2901423249589741	5	5	P1P2	0.23882113256470594	0.9441148883536394	5	5	P1P2	0.15460603603127526	0.7721031142762126	5	5	P1P2	0.1082447069090886	0.5748261201270423	5	5	P1P2	0.1077058767161573	0.4515741466591821	5	5	P1P2	0.02940849067420227	0.4307234407152904	5	5	P1P2	0.21198632071859613	0.30133269518721667	5	5	P1P2	0.049513431693192764	0.3615830340385015	5	5	P1P2	0.02716779667000295	0.2863142306885442	5	5
ANKHD1	P1P2	0.9389421125835388	-0.010154242589953922	5	5	P1P2	0.09953846835487073	0.08634149616887275	5	5	P1P2	0.1476119228839803	0.05155406619243935	5	5	P1P2	0.6793795767212404	0.03818522441711359	5	5	P1P2	0.06534431502086485	0.19988260968290947	5	5	P1P2	0.0901491333355332	0.13377040364973858	5	5	P1P2	0.6165966457901964	-0.26914357267716377	5	5	P1P2	0.9583790967477154	0.21414434147669623	5	5	P1P2	0.9904818265475865	-0.08346259764005896	5	5	P1P2	0.488380277847827	-0.19166483990050986	5	5	P1P2	0.9365674790014915	0.20045821501424757	5	5	P1P2	0.8979421856295261	-0.055509778859570626	5	5	P1P2	0.6343788702722017	-0.22608186472617842	5	5	P1P2	0.18868434012652158	0.46733614179842203	5	5	P1P2	0.5193566441036426	0.030979799994176705	5	5	P1P2	0.785314865649484	-0.12047869244861271	5	5	P1P2	0.12766140723445035	0.3267266348941239	5	5	P1P2	0.38048475502088763	0.058385055281295756	5	5
ANKHD1-EIF4EBP3	P1P2	0.9389421125835388	-0.010154242589953922	5	5	P1P2	0.09953846835487073	0.08634149616887275	5	5	P1P2	0.1476119228839803	0.05155406619243935	5	5	P1P2	0.6793795767212404	0.03818522441711359	5	5	P1P2	0.06534431502086485	0.19988260968290947	5	5	P1P2	0.0901491333355332	0.13377040364973858	5	5	P1P2	0.6165966457901964	-0.26914357267716377	5	5	P1P2	0.9583790967477154	0.21414434147669623	5	5	P1P2	0.9904818265475865	-0.08346259764005896	5	5	P1P2	0.488380277847827	-0.19166483990050986	5	5	P1P2	0.9365674790014915	0.20045821501424757	5	5	P1P2	0.8979421856295261	-0.055509778859570626	5	5	P1P2	0.6343788702722017	-0.22608186472617842	5	5	P1P2	0.18868434012652158	0.46733614179842203	5	5	P1P2	0.5193566441036426	0.030979799994176705	5	5	P1P2	0.785314865649484	-0.12047869244861271	5	5	P1P2	0.12766140723445035	0.3267266348941239	5	5	P1P2	0.38048475502088763	0.058385055281295756	5	5
ANKRA2	P1P2	0.7752554097365594	0.004808033867191951	5	5	P1P2	0.8895589658503091	-0.004961570461025295	5	5	P1P2	0.7827965658589724	0.013221724351107396	5	5	P1P2	0.9330780779107325	-0.04222861701744585	5	5	P1P2	0.6514026298659961	-0.12960865161704457	5	5	P1P2	0.6709975302306254	-0.06348377287819447	5	5	P1P2	0.5157307705929886	0.33411912278576406	5	5	P1P2	0.262458889711334	0.29407373114060925	5	5	P1P2	0.2633545228438021	0.3542064704453023	5	5	P1P2	0.4608447335050828	0.3597794150785408	5	5	P1P2	0.5159536289254945	0.706439311372411	5	5	P1P2	0.43413084833500615	0.5919047596469532	5	5	P1P2	0.3363581888157787	0.3829379734414386	5	5	P1P2	0.24887362414202274	0.16180472768042395	5	5	P1P2	0.22737059339093968	0.2962493085727441	5	5	P1P2	0.4371260951627859	0.21663072002073416	5	5	P1P2	0.5522690853009484	0.033368830068649165	5	5	P1P2	0.3738460808624148	0.133917110571297	5	5
ANKRD1	P1P2	0.6117877215505398	-0.2283500901700447	5	5	P1P2	0.4626717437826279	-0.20494826237388908	5	5	P1P2	0.13975822685785189	-0.12196363965972669	5	5	P1P2	0.6169694345051384	-0.15130647788012433	5	5	P1P2	0.2990861760868023	-0.12078072442567629	5	5	P1P2	0.20254363371254824	-0.08782739041782735	5	5	P1P2	0.29026659276409283	0.3973852748611048	5	5	P1P2	0.08253428438683817	1.0630901086260125	5	5	P1P2	0.043618509049425394	0.6398287235276422	5	5	P1P2	0.3725010153991879	0.42153891650460734	5	5	P1P2	0.022383740781589535	1.554858980741409	5	5	P1P2	0.012602524977155825	0.871888523900218	5	5	P1P2	0.7224821693147934	0.02330098646992231	5	5	P1P2	0.5811110324854003	0.27560797330794545	5	5	P1P2	0.49522454652854064	0.09238211195600358	5	5	P1P2	0.4691858545729881	-0.08243663520922752	5	5	P1P2	0.20929898124108537	0.32051037734515775	5	5	P1P2	0.23374196181988982	0.18324131405428914	5	5
ANKRD10	P1P2	0.9369870506130452	-0.04503067226600318	5	5	P1P2	0.8521478750193354	0.013134460848832111	5	5	P1P2	0.927868639861488	-0.06970607428394963	5	5	P1P2	0.8144306075258936	-0.15261872186549005	5	5	P1P2	0.8316432709290336	0.01806363524749156	5	5	P1P2	0.8695273038482523	-0.07404067384286238	5	5	P1P2	0.2112032157819591	-0.6089363626642209	5	5	P1P2	0.04576907074276491	-2.0218926714274335	5	5	P1P2	0.03587285229455807	-1.2855503637905357	5	5	P1P2	0.6248246385546572	-0.3559218498858527	5	5	P1P2	0.10039388030740873	-1.620001614684307	5	5	P1P2	0.12960458488170984	-1.0298719116571122	5	5	P1P2	0.13520276654477428	-0.6968268399356679	5	5	P1P2	0.09046059459376693	-1.0103157240152407	5	5	P1P2	0.053538160317485116	-0.8306990225937808	5	5	P1P2	0.2515736086680703	-0.32931724440259663	5	5	P1P2	0.19006565614174142	-0.3603100159482518	5	5	P1P2	0.11715932214190157	-0.4525661654596336	5	5
ANKRD11	P1P2	0.646687745074723	-0.16694032404888204	5	5	P1P2	0.12381535434250995	0.11264144748686118	5	5	P1P2	0.31341465643722666	-0.008775957284724014	5	5	P1P2	0.4448985660078809	-0.1132486332527547	5	5	P1P2	0.04148046498294346	0.18443260382006818	5	5	P1P2	0.3513918318130701	0.015240037426199384	5	5	P1P2	0.5496576941710489	-0.47040946963118846	5	5	P1P2	0.2111347446123386	0.8998907161842489	5	5	P1P2	0.32613684524340025	0.1902558902510464	5	5	P1P2	0.5253551720466708	-0.4911780388919767	5	5	P1P2	0.6404340693952402	0.39846029126879223	5	5	P1P2	0.9451955007579725	0.11627584849838224	5	5	P1P2	0.5544625254388074	-0.6997487848679803	5	5	P1P2	0.052632032771264915	0.8248632750257343	5	5	P1P2	0.6638453085964211	0.12014745995112514	5	5	P1P2	0.41241212212729506	-0.48971420025329704	5	5	P1P2	0.10260602500848238	0.30413120334543337	5	5	P1P2	0.739734854097259	-0.12382419834975301	5	5
ANKRD16	P1P2	0.5066907236854321	-0.05649995228723229	5	5	P1P2	0.7916203997642156	-0.03021639546740118	5	5	P1P2	0.6129375481001778	-0.07587748931163513	5	5	P1P2	0.4026710505756812	-0.10642242435558459	5	5	P1P2	0.5721618373727552	-0.1253872547988318	5	5	P1P2	0.2502210731834774	-0.12254622671650416	5	5	P1P2	0.629935981291432	0.21298721731353276	5	5	P1P2	0.1741668582574335	0.9403836671820281	5	5	P1P2	0.14589909317592611	0.38614460669189316	5	5	P1P2	0.6436420275456247	0.2997363173903889	5	5	P1P2	0.18892215859454176	1.194027981425774	5	5	P1P2	0.12960458488170984	0.6980193316542055	5	5	P1P2	0.9630811564424872	0.061265215317903486	5	5	P1P2	0.21713025872164304	0.24657105144843827	5	5	P1P2	0.438577449901962	0.15391813338317087	5	5	P1P2	0.9663462784697687	-0.018659499654943484	5	5	P1P2	0.33553529958652517	0.18750313635075685	5	5	P1P2	0.4978182668165434	0.10137205973519287	5	5
ANKRD17	P1P2	0.30755224873965237	0.13348591523006093	5	5	P1P2	0.12341582421095343	0.07484735278447384	5	5	P1P2	0.0811998401070748	0.1606601900119724	5	5	P1P2	0.11300439283925982	0.15421501746115296	5	5	P1P2	0.19257077064064576	0.06667806084934941	5	5	P1P2	0.049040439641056185	0.13238091438882296	5	5	P1P2	0.47477631277646737	-0.26737543304210454	5	5	P1P2	0.22589453546309401	-0.7584019523961274	5	5	P1P2	0.23466426722955303	-0.5426103350618182	5	5	P1P2	0.3237826494087229	-0.5149274593591422	5	5	P1P2	0.19922112234432443	-1.296793313101147	5	5	P1P2	0.16944517207709842	-0.8422097774317118	5	5	P1P2	0.9363354471180594	-0.0189327764340546	5	5	P1P2	0.9408975426519266	-0.059756570981747636	5	5	P1P2	0.9200603456049992	-0.11013199856594184	5	5	P1P2	0.9395938822597514	-0.04016706890318139	5	5	P1P2	0.5783073807116288	-0.17581867761413897	5	5	P1P2	0.8271726137287645	-0.130831972771686	5	5
ANKRD22	P1P2	0.7515176881219704	-0.10161147955542972	5	5	P1P2	0.44930499162120163	0.17091469986111166	5	5	P1P2	0.9480704123170861	0.03352314882096244	5	5	P1P2	0.26962143457024135	-0.31601934187641395	5	5	P1P2	0.6896112324948418	0.11112957737962743	5	5	P1P2	0.33718237530121076	-0.09847381969539908	5	5	P1P2	0.8155110464629611	-1.022046949838324	5	5	P1P2	0.07771342881199647	-2.2783430367296984	5	5	P1P2	0.029210170668265596	-1.5740392124299916	5	5	P1P2	0.5045797388953178	-0.3829332737685727	5	5	P1P2	0.02837055930765354	-1.618425285997407	5	5	P1P2	0.1000187720240124	-0.8815314387969071	5	5	P1P2	0.33718237530121076	-0.8599019951428909	5	5	P1P2	0.24586043730460072	-0.77567476016154	5	5	P1P2	0.033816055475535074	-0.8030349806827517	5	5	P1P2	0.5627256758364516	-0.39836689685496235	5	5	P1P2	0.15747644980272157	-0.5923282810813593	5	5	P1P2	0.07769031601860961	-0.40101352400025414	5	5
ANKRD42	P1P2	0.8869699905215978	-0.042907069023308236	5	5	P1P2	0.2399110212454174	-0.24045016632404156	5	5	P1P2	0.5671568598338583	-0.13944816987522904	5	5	P1P2	0.9252650656792669	-0.0780972017394012	5	5	P1P2	0.3142018316771983	-0.32816999676545927	5	5	P1P2	0.5009402497378692	-0.17718416670463144	5	5	P1P2	0.9813525440202865	0.06482787576089831	5	5	P1P2	0.9950819448882802	-0.08412001629805223	5	5	P1P2	0.8431499923905751	0.023686506857478768	5	5	P1P2	0.9371745190871786	0.15235374833393892	5	5	P1P2	0.6126745777377494	0.44534209764495736	5	5	P1P2	0.4611991125589464	0.3395764365291942	5	5	P1P2	0.8798566067469592	0.0871832020772006	5	5	P1P2	0.4936717861589818	-0.3198884668220261	5	5	P1P2	0.7515176881219704	-0.1606438331877316	5	5	P1P2	0.8701722522711206	0.0544227446546948	5	5	P1P2	0.6490434296116852	-0.22885778085801997	5	5	P1P2	0.9311241906340256	-0.07803528379875163	5	5
