	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T2	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	gamma_T3	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T2	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	rho_T3	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T2	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3	tau_T3
ATN1	P1P2	0.4577056458220655	-0.03441991237777933	5	5	P1P2	0.3795655796855367	-0.09052928076246193	5	5	P1P2	0.31493164663397066	-0.06247459657012063	5	5	P1P2	0.34586913778103834	-0.04495167910689087	5	5	P1P2	0.540880984027501	-0.06092563172224122	5	5	P1P2	0.33302332632250076	-0.05293865541456603	5	5	P1P2	0.36409121881914075	-0.24344533963203463	5	5	P1P2	0.3317450723074823	-0.11813575486916339	5	5	P1P2	0.25594744455992513	-0.1208005928235138	5	5	P1P2	0.06755186623605207	-0.5043900333373403	5.0	5.0	P1P2	0.5725883175502473	-0.04081753243002519	5.0	5.0	P1P2	0.17699661328947047	-0.1781821457413865	5.0	5.0	P1P2	0.14053956212940208	-0.3130159375071225	5	5	P1P2	0.1450084454074475	-0.30842597109793585	5	5	P1P2	0.07787826592255123	-0.31072010677512935	5	5	P1P2	0.018938262850362323	-0.5649319595600436	5	5	P1P2	0.43906210527989	-0.15602149663588102	5	5	P1P2	0.05939418915589105	-0.4445440614062779	5	5
ATOH8	P1P2	0.3867193586102877	-0.05967150552827181	5	5	P1P2	0.6456307058613115	0.046184615319363964	5	5	P1P2	0.7091823666651309	-0.009284575535320258	5	5	P1P2	0.6327402664767852	-0.05159217502185446	5	5	P1P2	0.4044981906955951	0.08961875578539509	5	5	P1P2	0.8710722530624287	0.019013290381770312	5	5	P1P2	0.8153190374281614	-0.07283198239185616	5	5	P1P2	0.7933010780919925	-0.21802434016142272	5	5	P1P2	0.7331873876798449	-0.09420064974061838	5	5	P1P2	0.7155265789565317	0.01626253096316871	5.0	5.0	P1P2	0.6329154897699089	-0.15352517334128407	5.0	5.0	P1P2	0.7079045876299619	-0.12012694577689953	5.0	5.0	P1P2	0.3962325852711478	-0.33590621359228495	5	5	P1P2	0.9301105373657018	0.008698590835147643	5	5	P1P2	0.5528811363685491	-0.09620931330252959	5	5	P1P2	0.4767854266657163	-0.20357619008597094	5	5	P1P2	0.7660513299325868	0.10318383623473176	5	5	P1P2	0.8408380634959809	-0.08511718453608834	5	5
ATXN1	P1P2	0.19898852211444085	-0.1127392053727586	5	5	P1P2	0.61534126155303	0.0211297740658484	5	5	P1P2	0.6269173460706319	-0.04665284562187061	5	5	P1P2	0.16522283482533484	-0.10246468809653457	5	5	P1P2	0.6078675849277027	0.04282527845910126	5	5	P1P2	0.5958810768109094	-0.018259022029551663	5	5	P1P2	0.10034199991964843	0.15886645360141405	5	5	P1P2	0.2555014909157084	-0.5656730989026514	5	5	P1P2	0.8417897544638349	-0.10837437375315373	5	5	P1P2	0.0956022085401209	0.24834461412786266	5.0	5.0	P1P2	0.812209750914061	-0.20033106738106157	5.0	5.0	P1P2	0.16559655049798816	0.05094293145221429	5.0	5.0	P1P2	0.29333675684985905	0.10502437502203384	5	5	P1P2	0.3028514509793452	-0.23019958373126068	5	5	P1P2	0.686740352779663	-0.011573000626059668	5	5	P1P2	0.20215986116166962	0.17171547433894266	5	5	P1P2	0.8665562088547083	-0.10962401782520502	5	5	P1P2	0.28218663191023863	0.08183591529960277	5	5
BACH1	P1P2	0.8562503962800405	-0.2191820281645351	5	5	P1P2	0.7994176739232715	-0.24013649834091746	5	5	P1P2	0.398976388305064	-0.19800297004457693	5	5	P1P2	0.7195802314795268	-0.1430854170840042	5	5	P1P2	0.30671416100095106	-0.2638636947180635	5	5	P1P2	0.22949879255941785	-0.21558843982921247	5	5	P1P2	0.4479515759649513	0.1403802229223333	4	4	P1P2	0.21180280503926363	0.3971363390333213	5	5	P1P2	0.01281055860711058	0.5345615124223168	4	4	P1P2	0.9753847849587449	-0.0680045212382982	4.0	4.0	P1P2	0.12842976647924859	0.47431705314347855	5.0	5.0	P1P2	0.051771537872553584	0.29963600053633793	4.0	4.0	P1P2	0.3831322410912291	-0.7367474589509485	5	5	P1P2	0.8453273043865053	0.10867954679147161	5	5	P1P2	0.19841584302216464	-0.44030327751215254	5	5	P1P2	0.8937126781634996	-0.877154327381744	5	5	P1P2	0.665762210599437	0.2341596024157847	5	5	P1P2	0.7685553104269418	-0.4982098048930534	5	5
BAHCC1	P1P2	0.5167476621020101	-0.17153675683685762	5	5	P1P2	0.7091823666651309	-0.07334720704208908	5	5	P1P2	0.5093549462429098	-0.10796967077503118	5	5	P1P2	0.567784784521812	-0.10192060018432025	5	5	P1P2	0.4275155225871944	-0.08313392699855225	5	5	P1P2	0.4778015493534642	-0.09882440830640442	5	5	P1P2	0.6805424104694504	-0.11405618225413482	5	5	P1P2	0.09440164550746392	0.7283431002586234	5	5	P1P2	0.4212995438851378	0.3787595770425149	5	5	P1P2	0.9059195829232267	-0.15599813493308748	5.0	5.0	P1P2	0.011897369588841016	0.6766435875239466	5.0	5.0	P1P2	0.2107419332695153	0.3184427561534488	5.0	5.0	P1P2	0.9457590115224616	-0.6049523822328098	5	5	P1P2	0.27926245322524235	0.32129476497220244	5	5	P1P2	0.8337940415870938	0.010146731806441156	5	5	P1P2	0.6309909769774341	-0.26595991514415634	5	5	P1P2	0.0964504059787557	0.7578716567787575	5	5	P1P2	0.2866117070837003	0.1924715946111725	5	5
BATF	P1P2	0.2847622630606095	-0.09045293476759476	5	5	P1P2	0.1642263240696914	-0.17158318760205718	5	5	P1P2	0.12858970859611965	-0.12619582288795048	5	5	P1P2	0.019830968766893168	-0.17572645255694455	5	5	P1P2	0.23623985616875331	-0.1599813752225058	5	5	P1P2	0.041577482726292685	-0.20890293112278288	5	5	P1P2	0.7379640745113345	0.13001597866009687	5	5	P1P2	0.5745466848378837	-0.3561808507969287	5	5	P1P2	0.5100385677182796	0.09054295122622212	5	5	P1P2	0.6886540000647297	0.18893286211674298	5.0	5.0	P1P2	0.24210835159348754	0.23172366846779327	5.0	5.0	P1P2	0.40556139967695026	0.23489969196635896	5.0	5.0	P1P2	0.8937126782103005	-0.03320492735422159	5	5	P1P2	0.3173058336862298	-0.22244154319959505	5	5	P1P2	0.986920384763981	-0.3097294899060427	5	5	P1P2	0.8267633342098879	-0.44469122955554985	5	5	P1P2	0.8982517834490674	-0.009204855162348665	5	5	P1P2	0.9908440601866405	-0.3031628608234221	5	5
BATF2	P1P2	0.26530270330794103	-0.10328110409849421	5	5	P1P2	0.38179234389572814	0.15958140950232927	5	5	P1P2	0.7685553104269418	0.05674489497410529	5	5	P1P2	0.19415912511488387	-0.10363311661809275	5	5	P1P2	0.5425096739295905	0.19935856525717444	5	5	P1P2	0.8697815190611303	0.0794867820211025	5	5	P1P2	0.7766788492401606	0.01436001393385091	5	5	P1P2	0.9565068693308766	0.03230202027414703	5	5	P1P2	0.9600374970940102	-0.05509833343878772	5	5	P1P2	0.9392733622599978	-0.004367903882062152	5.0	5.0	P1P2	0.7988006848774319	-0.15840662047789508	5.0	5.0	P1P2	0.9349978942494684	-0.011163832901879648	5.0	5.0	P1P2	0.4828998815710881	-0.16234926928197538	5	5	P1P2	0.3421075903107872	0.22273377505406136	5	5	P1P2	0.9895361390876501	0.03300290684361337	5	5	P1P2	0.5733530420593906	-0.1261048951824084	5	5	P1P2	0.4318246241421221	0.3174929685395404	5	5	P1P2	0.8859395286873974	0.0825161967520583	5	5
BAZ2A	P2	0.47323833478941923	0.03938629277614943	5	5	P1	0.09677938473341548	0.09342066531723998	5	5	P2	0.14705461399426964	0.12081641573660103	5	5	P2	0.21430472639401987	0.12454998511078452	5	5	P1	0.08039867400242033	0.12492582238906834	5	5	P1	0.08729313723739855	0.12270364358676883	5	5	P1	0.11772753665497594	-0.3038081950052438	5	5	P2	0.7914048689062014	0.0660114351504945	5	5	P1	0.37412411033183535	-0.15147267797457606	5	5	P1	0.1623411875276004	-0.3415015153350558	5.0	5.0	P1	0.9467263321530528	0.12280911019355878	5.0	5.0	P1	0.3648033913386043	-0.1833047006280201	5.0	5.0	P1	0.37117694860980566	-0.3761823343845609	5	5	P2	0.21129513702860614	0.28469294007128115	5	5	P2	0.4747567366877051	0.15861219952022862	5	5	P1	0.6819233039057708	-0.22851499183239934	5	5	P1	0.17753822546725007	0.4634204774675925	5	5	P2	0.5365497916425443	0.2265121279013914	5	5
BAZ2B	P1P2	0.2774453415577174	-0.153108330272787	5	5	P1P2	0.8216587669994511	-0.0443873661161333	5	5	P1P2	0.2194917512880874	-0.09310277313652233	5	5	P1P2	0.7146805151996471	-0.07258077233662884	5	5	P1P2	0.5890803846873426	-0.11904332893194182	5	5	P1P2	0.2638986019728613	-0.03995669563240755	5	5	P1P2	0.06682562616093979	-0.4113625696497886	5	5	P1P2	0.07255186306191447	-0.7332581700028943	5	5	P1P2	0.031974943727648406	-0.5348772124757835	5	5	P1P2	0.03633269560982861	-0.566882868899876	5.0	5.0	P1P2	0.3955112724415393	-0.18030203064823758	5.0	5.0	P1P2	0.06345772287221568	-0.41822245988879775	5.0	5.0	P1P2	0.016877417889809718	-0.8173097202399454	5	5	P1P2	0.10130901025026136	-0.4761891850371354	5	5	P1P2	0.010324157866985874	-0.6018587695750992	5	5	P1P2	0.030404919710077114	-0.7570931275282643	5	5	P1P2	0.5772661656657696	-0.5121039150373733	5	5	P1P2	0.03348244523112035	-0.6345985212828188	5	5
BBX	P1P2	0.79815147138566	0.02345178770231714	5	5	P1P2	0.46318424377730816	-0.027758285945602822	5	5	P1P2	0.6391718629676971	-0.02724207145083335	5	5	P1P2	0.7660513298319807	-0.054691563692272654	5	5	P1P2	0.6479860509397226	-0.0019405911782655512	5	5	P1P2	0.7461094303698397	-0.05109048509673563	5	5	P1P2	0.9590773443990508	0.14115743039160325	5	5	P1P2	0.6039545570956776	0.2827196660946912	5	5	P1P2	0.796464473657112	0.1706453489584959	5	5	P1P2	0.7665363581281042	0.39811744198623583	5.0	5.0	P1P2	0.6177264304513709	-0.09463200319179134	5.0	5.0	P1P2	0.8505859166157712	0.16501303187377223	5.0	5.0	P1P2	0.8924164234703588	-0.12312176528228014	5	5	P1P2	0.8588246236607372	0.145735140272349	5	5	P1P2	0.9151393176849366	0.07067660004242293	5	5	P1P2	0.8827039087203506	0.17198964246107684	5	5	P1P2	0.46268468389459005	-0.05871984119644367	5	5	P1P2	0.9673086493949196	0.12469518863192426	5	5
BCCIP	P1P2	0.0008347245033532586	-0.7666220479655327	5	5	P1P2	0.004531873386973701	-0.8277169650014814	5	5	P1P2	0.0007153192689685635	-0.7971695064835069	5	5	P1P2	0.0005387945450437418	-0.7692704879609393	5	5	P1P2	0.04684221019821696	-0.9021251045339573	5	5	P1P2	0.0022881892208019734	-0.8356977962474484	5	5	P1P2	0.6650886435723189	0.08031811472807777	4	4	P1P2	0.017333054528230616	0.5584271514040582	4	4	P1P2	0.024556105991407024	0.2976183987828518	4	4	P1P2	0.33061647936491334	0.19935120330414238	3.0	3.0	P1P2	0.09270210952600703	0.6031574395560189	4.0	4.0	P1P2	0.2366414922609208	0.2715618920204713	3.0	3.0	P1P2	0.003457882513845902	-1.5506627410073897	5	5	P1P2	0.19415912511488387	-1.0329507093359906	5	5	P1P2	0.017181064095946844	-1.29180672517169	5	5	P1P2	0.008127016014963058	-1.4389144133328247	5	5	P1P2	0.08225986299699338	-1.323227196384009	5	5	P1P2	0.01291554484478015	-1.3501806847951958	5	5
BCL9	P1P2	0.2778081181355362	0.01688092709885269	5	5	P1P2	0.5338516847079425	0.07529745539596165	5	5	P1P2	0.2552391293537528	0.0690495723542794	5	5	P1P2	0.31021838606857144	-0.00968368054311621	5	5	P1P2	0.729414125716305	0.026299148301343927	5	5	P1P2	0.5247296789800171	0.01556708298168681	5	5	P1P2	0.24787187811189948	0.44750558713838307	5	5	P1P2	0.7506410778881405	-0.20302514153358497	5	5	P1P2	0.8360118398352729	0.12224022280239905	5	5	P1P2	0.3175811098468363	0.2510337032267436	5.0	5.0	P1P2	0.5151368563343222	-0.13499575376290116	5.0	5.0	P1P2	0.7458142285029634	0.05519051133674912	5.0	5.0	P1P2	0.15379812983727775	0.5603601573666251	5	5	P1P2	0.9255512134312502	0.05117046767737133	5	5	P1P2	0.13943906358937266	0.3343951046260604	5	5	P1P2	0.309827727533602	0.4887318073587523	5	5	P1P2	0.8472528122866386	0.012570804991505946	5	5	P1P2	0.4265613569685758	0.22103429098341063	5	5
BCL9L	P1P2	0.7962531637180255	-0.08193089226004724	5	5	P1P2	0.8013179659140227	-0.13062241804007868	5	5	P1P2	0.986920384763981	-0.02719989997103639	5	5	P1P2	0.7423887290733108	-0.12731860782011595	5	5	P1P2	0.10743025416892708	-0.18616910024134004	5	5	P1P2	0.2086127405411624	-0.1673692347236907	5	5	P1P2	0.4371230193238863	-0.021917619292544026	5	5	P1P2	0.6165966459465515	0.14930924661448278	5	5	P1P2	0.8117171619314051	0.022715792618694924	5	5	P1P2	0.8416968506615741	0.04966907626619837	5.0	5.0	P1P2	0.3873057688959499	0.3671898265578404	5.0	5.0	P1P2	0.6004785355144588	0.18350110415953316	5.0	5.0	P1P2	0.5666742469344005	-0.0834351707671072	5	5	P1P2	0.777338114363624	0.011113221898896889	5	5	P1P2	0.5263336256768423	-0.008248612347737763	5	5	P1P2	0.7517015743236464	-0.1589483423858562	5	5	P1P2	0.7842589695662288	0.07418320296901305	5	5	P1P2	0.8498215732185852	-0.04108313979551142	5	5
BCLAF1	P1P2	0.0015432565421806103	-0.37465867136271624	5	5	P1P2	0.0008128166203701877	-0.30677746287707347	5	5	P1P2	0.00032835399097390925	-0.33219127601279536	5	5	P1P2	0.0007705925216139874	-0.4808517636267977	5	5	P1P2	0.03941231289487064	-0.345315392948633	5	5	P1P2	0.0003698813779506228	-0.3480588021628037	5	5	P1P2	0.9224988693809174	0.03613363327714581	5	5	P1P2	0.08524916004734238	0.6200775998894118	5	5	P1P2	0.11762928403874212	0.31923493744102593	5	5	P1P2	0.38153195855198474	0.10204585854001423	5.0	5.0	P1P2	0.18062233645155445	0.34830039432704857	5.0	5.0	P1P2	0.08170492425086152	0.3042662403079452	5.0	5.0	P1P2	0.0054712180360112425	-0.8451970576608087	5	5	P1P2	0.09744003418433873	-0.2843377852230909	5	5	P1P2	0.003430665513628204	-0.5380844896927739	5	5	P1P2	0.017334676456398142	-0.9652742638700946	5	5	P1P2	0.46218542465657164	-0.11064453256818564	5	5	P1P2	0.018730966616598246	-0.5379593982191401	5	5
BCOR	P1P2	0.8665562088547083	-0.08771795673730674	5	5	P1P2	0.8852922507807316	0.053203491481496556	5	5	P1P2	0.4767854268609437	-0.03220918112504279	5	5	P1P2	0.9562033428865906	-0.1325925230126073	5	5	P1P2	0.9503273657503816	0.0880771437204057	5	5	P1P2	0.5322361167448024	-0.015164156059388654	5	5	P1P2	0.711492073921609	-0.16399533189666468	5	5	P1P2	0.5141427359008942	0.12141717402331827	5	5	P1P2	0.8225649181008066	-0.05359802484692783	5	5	P1P2	0.8051645616852077	-0.1535701227160852	5.0	5.0	P1P2	0.631154821722569	0.32475472328515065	5.0	5.0	P1P2	0.5930118840162466	0.10540397860399724	5.0	5.0	P1P2	0.4651854866516971	-0.27188199418011577	5	5	P1P2	0.7855191597581799	0.1789436001730534	5	5	P1P2	0.6274986011401025	-0.10124931733822584	5	5	P1P2	0.6257555306928115	-0.26491338479976584	5	5	P1P2	0.4859730070466649	0.4217791275391101	5	5	P1P2	0.6415174021457266	0.012550808785141523	5	5
BCORL1	P1P2	0.6723281630744053	0.031081243870867744	5	5	P1P2	0.39668909292994203	-0.07421501668445905	5	5	P1P2	0.7275668198838665	-0.02965623350316191	5	5	P1P2	0.9262023992680617	-0.0055100599888293815	5	5	P1P2	0.5354697259738397	-0.04033818269681013	5	5	P1P2	0.5795078697242648	-0.03519961555230938	5	5	P1P2	0.7823477261225869	0.08069282375877762	5	5	P1P2	0.5194460591424179	-0.5271958699889919	5	5	P1P2	0.4424715594640075	-0.18230113906099646	5	5	P1P2	0.9268318211275884	0.03456138730538314	5.0	5.0	P1P2	0.13135645748680638	-0.5316606749507697	5.0	5.0	P1P2	0.1873041317838292	-0.3292310791387098	5.0	5.0	P1P2	0.6580353887233737	0.2493355036374931	5	5	P1P2	0.2814536477803229	-0.3467979374748667	5	5	P1P2	0.5338516847079425	-0.048731216918686864	5	5	P1P2	0.9562033428865906	0.09167401189484166	5	5	P1P2	0.04558675791735166	-0.7872870159859211	5	5	P1P2	0.13553213654255664	-0.24850846628322978	5	5
BDP1	P1P2	0.00026388279351221357	-1.0058161041935436	5	5	P1P2	0.00804856733919128	-0.8597491663530422	5	5	P1P2	0.0002664193991922477	-0.8576685979009127	5	5	P1P2	0.0002100659726156779	-0.7270888444283924	5	5	P1P2	0.027400877774662918	-0.7674591898149884	5	5	P1P2	0.0002475421011747854	-0.6927474031802773	5	5	P1P2	0.1475191502657934	0.40377029761635225	4	4	P1P2	0.5995325935728394	0.33738983166618697	4	4	P1P2	0.30376560294934196	0.3705800646412696	4	4	P1P2	0.11836896998432965	0.4314232069382775	4.0	4.0	P1P2	0.3619995869052892	0.21956677578358266	3.0	3.0	P1P2	0.1925033154463187	0.23770634482686204	3.0	3.0	P1P2	0.002795505120675133	-1.557804665556317	5	5	P1P2	0.04523330850958845	-1.2112640493833915	5	5	P1P2	0.0025302409207326143	-1.3077718411752175	5	5	P1P2	0.004956256095081456	-1.3283659193502795	5	5	P1P2	0.03719413810186422	-1.0711688867311568	5	5	P1P2	0.006201894130205026	-1.3915390890007655	5	5
BHLHE40	P1P2	0.8710722530624287	-0.0442320271731837	5	5	P1P2	0.5567265633478209	0.027702494355011573	5	5	P1P2	0.81274404137804	0.012335774779515233	5	5	P1P2	0.4082046593881993	-0.08857551958539471	5	5	P1P2	0.46468472554536444	0.03361169595807256	5	5	P1P2	0.9581625468260109	-0.006337820817261637	5	5	P1P2	0.8032305211587732	0.03582203417714393	5	5	P1P2	0.20322860974741486	-0.45955600938552016	5	5	P1P2	0.2964747862576209	-0.21268655923487834	5	5	P1P2	0.6789766460311448	0.13710828780681655	5.0	5.0	P1P2	0.1354107728009718	-0.35385972674511357	5.0	5.0	P1P2	0.459408311196417	-0.1304020803002329	5.0	5.0	P1P2	0.8446856731750395	0.03339004316124283	5	5	P1P2	0.3462887081982089	-0.2291957631916467	5	5	P1P2	0.5583785846089638	-0.10662258774211825	5	5	P1P2	0.9934599726835371	-0.019826914642029726	5	5	P1P2	0.3633368383114902	-0.2756523508226019	5	5	P1P2	0.473744171686466	-0.1477396327323158	5	5
BHLHE41	P1P2	0.8140161177522891	-0.054956622644227904	5	5	P1P2	0.5046318996225277	-0.003915579193626432	5	5	P1P2	0.5817536500989682	-0.03105226175699634	5	5	P1P2	0.48085701001671743	-0.11470568759319437	5	5	P1P2	0.5722373214739365	-0.0025283003683764377	5	5	P1P2	0.39168497641448974	-0.051252406829240586	5	5	P1P2	0.1192769621769567	0.45952420941127253	5	5	P1P2	0.5115016737186041	-0.05957804665638231	5	5	P1P2	0.6994472735002629	0.1645040240389867	5	5	P1P2	0.10233981864572467	0.7066674795612166	5.0	5.0	P1P2	0.26402063223044236	-0.2052844222681627	5.0	5.0	P1P2	0.5419778148424199	0.21264895102725015	5.0	5.0	P1P2	0.3305730750227337	0.4852540664085437	5	5	P1P2	0.4400323393941541	-0.1226159168302241	5	5	P1P2	0.4828998815710881	0.20622451043377443	5	5	P1P2	0.44490192340046864	0.6797495392357588	5	5	P1P2	0.14843094371406002	-0.33344556095956807	5	5	P1P2	0.822934210118929	0.21544327395136162	5	5
BICC1	P1P2	0.30054941897505016	-0.25539330973665847	5	5	P1P2	0.09677938473341548	-0.25271174954372305	5	5	P1P2	0.12572927849188006	-0.26556352259943133	5	5	P1P2	0.20713322696025693	-0.34306102074949024	5	5	P1P2	0.1679867017238339	-0.1990998741180409	5	5	P1P2	0.14705461399426964	-0.30666885934629656	5	5	P1P2	0.7861334302600548	-0.022999135335614818	5	5	P1P2	0.2865420468161969	-0.5526302706652324	5	5	P1P2	0.27210121451238267	-0.16747385670057616	5	5	P1P2	0.7412489819167247	0.04890863973146975	4.0	4.0	P1P2	0.3104700444823624	-0.3084100526579868	5.0	5.0	P1P2	0.9848549349333062	0.03232644893831246	4.0	4.0	P1P2	0.1823286093980817	-0.45572606117970477	5	5	P1P2	0.05594114355409826	-0.6303700929578914	5	5	P1P2	0.1409816271710754	-0.5430480770687981	5	5	P1P2	0.45078578853056994	-0.5525309791309371	5	5	P1P2	0.10923196261917562	-0.7755342950128723	5	5	P1P2	0.31414285202195746	-0.6572862009873792	5	5
BICD1	P1P2	0.87979352161476	-0.006198860131242445	5	5	P1P2	0.7566833481728479	0.03606785448624991	5	5	P1P2	0.8620445166408941	0.0029214423669498848	5	5	P1P2	0.5236617733159261	-0.04872767064496533	5	5	P1P2	0.8408380634264223	0.026897461554595006	5	5	P1P2	0.5739112890725167	-0.026789964505101276	5	5	P1P2	0.9525369150053327	-0.01927315161734385	5	5	P1P2	0.6850759490975564	0.09057824031488997	5	5	P1P2	0.8417897544638349	0.088705696370042	5	5	P1P2	0.9418946267833344	0.026863943226715387	5.0	5.0	P1P2	0.3444773577991276	0.3537267983064271	5.0	5.0	P1P2	0.48646810123961837	0.1408425099370386	5.0	5.0	P1P2	0.9503273657723558	-0.06297930229621286	5	5	P1P2	0.41944479414765035	0.14815293731571547	5	5	P1P2	0.8898247795255629	0.07487524779693287	5	5	P1P2	0.9522857405524372	-0.04075338423107302	5	5	P1P2	0.3404442227980642	0.5256041161926955	5	5	P1P2	0.6263363225398861	0.14438098796127874	5	5
BOD1L1	P2	0.045321453644729504	-0.19853734929132238	5	5	P1	0.024656455771501603	-0.23347300833881499	5	5	P1	0.025724255355472875	-0.20805225356114676	5	5	P2	0.15498419534345317	-0.2491679528776886	5	5	P1	0.03382500572070012	-0.3144373761460696	5	5	P1	0.045321453644729504	-0.24067461549143718	5	5	P1	0.06793222370076941	-0.6831315850699542	5	5	P1	0.022930770731281906	-1.7514128241394316	5	5	P1	0.013919776674137171	-1.1504776252075246	5	5	P1	0.030844537252813123	-0.6061495722681417	5.0	5.0	P1	0.009893846289125426	-1.0182571627198242	5.0	5.0	P1	0.004047759386175048	-0.7850864206630672	5.0	5.0	P1	0.011855456935939314	-1.2163879828591861	5	5	P1	0.002516580561553465	-1.319715881400679	5	5	P1	0.004337864593630862	-1.2680519321299324	5	5	P1	0.01247606900362184	-1.0606509717139871	5	5	P1	0.0022083106860895443	-1.742750138341712	5	5	P1	0.00230699466805678	-1.4017005550278494	5	5
BOP1	P1	0.00013405387648127897	-1.3801207078880866	5	5	P1	0.00022120739928681543	-1.4030814105916012	5	5	P1	0.0001358465793313045	-1.391601059239844	5	5	P1	0.00014136115597177684	-1.0469245561974374	5	5	P1	0.00030059232212782276	-1.0813665362586553	5	5	P1	0.00013272400224490427	-1.0266457841507535	5	5	P2	0.20538186858205898	0.19334996980768393	5	5	P2	0.4213266650307764	0.3492394936883656	5	5	P2	0.1719330086784029	0.2203428051353815	5	5	P1	0.6152034360018722	0.03060435350861329	3.0	3.0	P2	0.41553399173969596	0.46746033011771687	5.0	5.0	P1	0.38825734505703813	0.18668270757612004	1.0	1.0	P1	0.0002066938074339911	-2.412211621249281	5	5	P1	0.0002314088905997546	-2.271394483081743	5	5	P1	0.00014904241033067019	-2.2239100966578382	5	5	P1	0.00042408394683297374	-2.0926781571889483	5	5	P1	0.0004360476753392707	-2.122279634689604	5	5	P1	0.000250732315817669	-2.026367149719057	5	5
BPNT1	P1P2	0.3161172771101092	-0.18112034937089924	5	5	P1P2	0.47020956223561283	0.022629264142918337	5	5	P1P2	0.8286794482602402	-0.07924554261399046	5	5	P1P2	0.4371253273720265	-0.16362738157875836	5	5	P1P2	0.48392308214381263	0.027224780190671132	5	5	P1P2	0.8911204561026369	-0.053050981310994554	5	5	P1P2	0.9023153729161678	-0.20065971113358091	5	5	P1P2	0.7775377113698089	0.1422981226959508	5	5	P1P2	0.9482599410320807	-0.10624503348196578	5	5	P1P2	0.7008225698823186	-0.38512523381185243	5.0	5.0	P1P2	0.2431060123774612	-0.31988236808592035	5.0	5.0	P1P2	0.4679948435536643	-0.3303919560218149	5.0	5.0	P1P2	0.10547564704904046	-0.5217545150475023	5	5	P1P2	0.43086487695698106	0.14895303735924437	5	5	P1P2	0.42847093055437635	-0.20086216539607868	5	5	P1P2	0.15144671576671273	-0.6539501801393358	5	5	P1P2	0.4351934780135611	-0.10884269914019647	5	5	P1P2	0.23397744836664158	-0.38139643963976616	5	5
BPTF	P1P2	0.06806023761609688	-0.3623943879695519	5	5	P1P2	0.000503810712241698	-0.4627898187112729	5	5	P1P2	0.0004916231095202215	-0.3701163084004428	5	5	P1P2	0.017645518448114503	-0.45688133781514373	5	5	P1P2	0.0005919438797030678	-0.604889669115748	5	5	P1P2	0.0006402423639001581	-0.47942557847202777	5	5	P1P2	0.4829722297756326	-0.1568390758599656	5	5	P1P2	0.9774277202131046	-0.1253841235130678	5	5	P1P2	0.6502441675539017	-0.16769062174022956	5	5	P1P2	0.6461206371810373	0.15951941320566979	5.0	5.0	P1P2	0.3581174135648376	0.40586513728615387	5.0	5.0	P1P2	0.16890570208411626	0.19155699141916915	5.0	5.0	P1P2	0.05775415879549377	-0.9879406985347868	5	5	P1P2	0.0007435843605212911	-0.7997716368171899	5	5	P1P2	0.0034397161030232945	-0.8938561676759883	5	5	P1P2	0.10547564689471972	-0.6935784277156133	5	5	P1P2	0.004649635181230134	-0.8610142147825611	5	5	P1P2	0.010822287850258263	-0.8999583326381586	5	5
